ID,Lesson,Student,KC,item,right,firstattempt,time
251,Splot,AOADMAC,VALUING-NUM-FEATURES,META-VALUING-NUM-FEATURES-1,1,1,1.453
252,Splot,AOADMAC,VALUING-NUM-FEATURES,META-VALUING-NUM-FEATURES-2,1,1,9.985
253,Splot,AOADMAC,VALUING-CAT-FEATURES,META-VALUING-CAT-FEATURES-2,0,1,2.843
254,Splot,AOADMAC,CHOOSE-OK-SPLOT,CHOOSE-OK-SPLOT-NOPE-1,1,1,2.125
255,Splot,AOADMAC,VALUING-NUM-FEATURES,META-VALUING-NUM-FEATURES-3,1,1,1.672
256,Splot,AOADMAC,VALUING-NUM-FEATURES,META-VALUING-NUM-FEATURES-4,0,1,1.797
257,Splot,AOADMAC,CHOOSE-OK-SPLOT,CHOOSE-OK-SPLOT-YEAH-1,1,1,9.172
258,Splot,AOADMAC,CHOOSE-OK-BG,META-CHOOSE-OK-BG-1,1,1,1.937
259,Splot,AOADMAC,CHOOSE-OK-BG,META-CHOOSE-OK-BG-2,0,1,1.625
260,Splot,AOADMAC,CHOOSE-OK-BG,META-CHOOSE-OK-BG-2,1,0,1.25
261,Splot,AOADMAC,CHOOSE-OK-BG,META-CHOOSE-OK-BG-3,1,1,7.797
262,Splot,AOADMAC,CHOOSE-X-QUANTITATIVE,META-CHOOSE-X-QUANTITATIVE-1,0,1,15.032
263,Splot,AOADMAC,CHOOSE-X-AXIS-QUANTITATIVE,CHOOSE-X-AXIS-QUANTITATIVE-1,0,1,9.062
264,Splot,AOADMAC,CHOOSE-X-AXIS-QUANTITATIVE,CHOOSE-X-AXIS-QUANTITATIVE-1,0,0,38.578
265,Splot,AOADMAC,CHOOSE-X-AXIS-QUANTITATIVE,CHOOSE-X-AXIS-QUANTITATIVE-1,0,0,5.594
266,Splot,AOADMAC,CHOOSE-X-AXIS-QUANTITATIVE,CHOOSE-X-AXIS-QUANTITATIVE-1,0,0,2.953
267,Splot,AOADMAC,CHOOSE-X-AXIS-QUANTITATIVE,CHOOSE-X-AXIS-QUANTITATIVE-1,0,0,1.125
268,Splot,AOADMAC,CHOOSE-X-AXIS-QUANTITATIVE,CHOOSE-X-AXIS-QUANTITATIVE-1,0,0,2.609
269,Splot,AOADMAC,CHOOSE-X-AXIS-QUANTITATIVE,CHOOSE-X-AXIS-QUANTITATIVE-1,0,0,2.547
270,Splot,AOADMAC,CHOOSE-X-AXIS-QUANTITATIVE,CHOOSE-X-AXIS-QUANTITATIVE-1,0,0,1.281
271,Splot,AOADMAC,CHOOSE-X-AXIS-QUANTITATIVE,CHOOSE-X-AXIS-QUANTITATIVE-1,0,0,21.781
272,Splot,AOADMAC,CHOOSE-X-AXIS-QUANTITATIVE,CHOOSE-X-AXIS-QUANTITATIVE-1,0,0,3.719
273,Splot,AOADMAC,CHOOSE-X-AXIS-QUANTITATIVE,CHOOSE-X-AXIS-QUANTITATIVE-1,0,0,14.313
274,Splot,AOADMAC,CHOOSE-X-AXIS-QUANTITATIVE,CHOOSE-X-AXIS-QUANTITATIVE-1,0,0,2.75
275,Splot,AOADMAC,CHOOSE-X-AXIS-QUANTITATIVE,CHOOSE-X-AXIS-QUANTITATIVE-1,0,0,12.312
276,Splot,AOADMAC,CHOOSE-X-AXIS-QUANTITATIVE,CHOOSE-X-AXIS-QUANTITATIVE-1,0,0,16.969
277,Splot,AOADMAC,CHOOSE-X-AXIS-QUANTITATIVE,CHOOSE-X-AXIS-QUANTITATIVE-1,0,0,0.922
278,Splot,AOADMAC,CHOOSE-X-AXIS-QUANTITATIVE,CHOOSE-X-AXIS-QUANTITATIVE-1,0,0,18.86
279,Splot,AOADMAC,CHOOSE-X-AXIS-QUANTITATIVE,CHOOSE-X-AXIS-QUANTITATIVE-1,0,0,22.578
280,Splot,AOADMAC,CHOOSE-X-AXIS-QUANTITATIVE,CHOOSE-X-AXIS-QUANTITATIVE-1,0,0,10.359
281,Splot,AOADMAC,CHOOSE-X-AXIS-QUANTITATIVE,CHOOSE-X-AXIS-QUANTITATIVE-1,1,0,4.375
282,Splot,AOADMAC,CHOOSE-Y-QUANTITATIVE,META-CHOOSE-Y-QUANTITATIVE-1,1,1,14.781
283,Splot,AOADMAC,SETMAX,META-DETERMINE-SETMAX-1,0,1,2.422
284,Splot,AOADMAC,SETMAX,MMS-VALUING-DETERMINE-SET-MAX-1,1,1,30.938
285,Splot,AOADMAC,SETMIN,META-DETERMINE-SETMIN-1,1,1,12
286,Splot,AOADMAC,DETERMINE-RANGE,META-DETERMINE-RANGE-1,1,1,18.703
287,Splot,AOADMAC,VALUING-SCALE,META-VALUING-SCALE-1,0,1,5.922
288,Splot,AOADMAC,VALUING-SCALE,MMS-VALUING-DETERMINE-SCALE-1,0,1,9.093
289,Splot,AOADMAC,VALUING-SCALE,MMS-VALUING-DETERMINE-SCALE-ARBITRARY-WBC-1,1,1,16.25
290,Splot,AOADMAC,VALUING-SCALE,MMS-VALUING-DETERMINE-SCALE-ARBITRARY-WBC-2,0,1,43.25
291,Splot,AOADMAC,VALUING-SCALE,MMS-VALUING-DETERMINE-SCALE-ARBITRARY-WBC-2,0,0,3.453
292,Splot,AOADMAC,VALUING-SCALE,MMS-VALUING-DETERMINE-SCALE-ARBITRARY-WBC-2,0,0,4.484
293,Splot,AOADMAC,VALUING-SCALE,MMS-VALUING-DETERMINE-SCALE-ARBITRARY-WBC-2,0,0,2.844
294,Splot,AOADMAC,VALUING-SCALE,MMS-VALUING-DETERMINE-SCALE-ARBITRARY-WBC-2,0,0,1.969
295,Splot,AOADMAC,VALUING-SCALE,MMS-VALUING-DETERMINE-SCALE-ARBITRARY-WBC-2,0,0,2.781
296,Splot,AOADMAC,MMS-VALUING-DETERMINE-LABELSUSED,MMS-VALUING-LABELSUSED-1,1,1,5.312
297,Splot,AOADMAC,MMS-VALUING-DETERMINE-LABELSUSED-PLUS,MMS-VALUING-LABELSUSED-PLUS2-1,1,1,7.782
298,Splot,AOADMAC,DETERMINE-MIN,META-DETERMINE-MIN-1,1,1,9.218
299,Splot,AOADMAC,SETMAX,META-DETERMINE-SETMAX-1,1,0,2.672
300,Splot,AOADMAC,SETMIN,META-DETERMINE-SETMIN-2,1,1,4.25
301,Splot,AOADMAC,DETERMINE-RANGE,META-DETERMINE-RANGE-2,1,1,2.594
302,Splot,AOADMAC,VALUING-SCALE,MMS-VALUING-DETERMINE-SCALE-ARBITRARY-WNBC-1,1,1,5.578
303,Splot,AOADMAC,MMS-VALUING-DETERMINE-LABELSUSED,MMS-VALUING-LABELSUSED-2,1,1,4.422
304,Splot,AOADMAC,MMS-VALUING-DETERMINE-LABELSUSED,MMS-VALUING-LABELSUSED-3,0,1,6.094
305,Splot,AOADMAC,VALUING-SCALE,META-VALUING-SCALE-1,0,0,3.703
306,Splot,AOADMAC,VALUING-SCALE,META-VALUING-SCALE-1,0,0,0.797
307,Splot,AOADMAC,VALUING-SCALE,META-VALUING-SCALE-1,0,0,1.031
308,Splot,AOADMAC,VALUING-SCALE,META-VALUING-SCALE-1,0,0,4.875
309,Splot,AOADMAC,VALUING-SCALE,MMS-VALUING-DETERMINE-SCALE-ARBITRARY-WNBC-2,1,1,2.734
310,Splot,AOADMAC,VALUING-SCALE,MMS-VALUING-DETERMINE-SCALE-ARBITRARY-WNBC-3,0,1,2.282
311,Splot,AOADMAC,VALUING-SCALE,MMS-VALUING-DETERMINE-SCALE-ARBITRARY-WNBC-3,0,0,2.703
312,Splot,AOADMAC,MMS-VALUING-DETERMINE-LABELSUSED,MMS-VALUING-LABELSUSED-3,1,0,10.015
313,Splot,AOADMAC,MMS-VALUING-DETERMINE-LABELSUSED,MMS-VALUING-LABELSUSED-4,0,1,16.047
314,Splot,AOADMAC,VALUING-SCALE,META-VALUING-SCALE-1,0,0,4.235
315,Splot,AOADMAC,VALUING-SCALE,META-VALUING-SCALE-1,0,0,1.609
316,Splot,AOADMAC,VALUING-SCALE,META-VALUING-SCALE-1,0,0,1.438
317,Splot,AOADMAC,VALUING-SCALE,META-VALUING-SCALE-1,0,0,0.921
318,Splot,AOADMAC,VALUING-SCALE,META-VALUING-SCALE-1,0,0,1.907
319,Splot,AOADMAC,VALUING-SCALE,META-VALUING-SCALE-1,0,0,2.312
320,Splot,AOADMAC,VALUING-SCALE,META-VALUING-SCALE-1,0,0,2.094
321,Splot,AOADMAC,VALUING-SCALE,MMS-VALUING-DETERMINE-SCALE-RECSCALE-1,0,1,5.516
322,Splot,AOADMAC,VALUING-SCALE,MMS-VALUING-DETERMINE-SCALE-RECSCALE-1,0,0,4.406
323,Splot,AOADMAC,VALUING-SCALE,MMS-VALUING-DETERMINE-SCALE-RECSCALE-1,0,0,3.313
324,Splot,AOADMAC,VALUING-SCALE,MMS-VALUING-DETERMINE-SCALE-RECSCALE-1,0,0,0.641
325,Splot,AOADMAC,VALUING-SCALE,MMS-VALUING-DETERMINE-SCALE-RECSCALE-1,0,0,0.984
326,Splot,AOADMAC,VALUING-SCALE,MMS-VALUING-DETERMINE-SCALE-ARBITRARY-WBC-2,1,0,5.437
327,Splot,AOADMAC,MMS-VALUING-DETERMINE-LABELSUSED,MMS-VALUING-LABELSUSED-4,1,0,2.891
328,Splot,AOADMAC,MMS-VALUING-DETERMINE-LABELSUSED-PLUS,MMS-VALUING-LABELSUSED-PLUS2-2,1,1,8.641
329,Splot,AOADMAC,DETERMINE-MIN,META-DETERMINE-MIN-2,1,1,2.812
330,Splot,AOADMAC,QUANTITATIVE-VALUING-FIRST-BIN,META-QUANTITATIVE-VALUING-FIRST-BIN-1,1,1,6.078
331,Splot,AOADMAC,QUANTITATIVE-VALUING-FIRST-BIN,META-QUANTITATIVE-VALUING-FIRST-BIN-2,0,1,2.235
332,Splot,AOADMAC,QUANTITATIVE-VALUING-SECOND-BIN,META-QUANTITATIVE-VALUING-SECOND-BIN-1,1,1,2.578
333,Splot,AOADMAC,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-1,1,1,2.031
334,Splot,AOADMAC,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-2,1,1,2.453
335,Splot,AOADMAC,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-3,1,1,1.531
336,Splot,AOADMAC,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-4,1,1,1.547
337,Splot,AOADMAC,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-5,1,1,1.016
338,Splot,AOADMAC,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-6,1,1,1.531
339,Splot,AOADMAC,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-7,1,1,1.063
340,Splot,AOADMAC,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-8,1,1,2.843
341,Splot,AOADMAC,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-9,1,1,1.891
342,Splot,AOADMAC,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-10,0,1,4.75
343,Splot,AOADMAC,QUANTITATIVE-VALUING-FIRST-BIN,QUANTITATIVE-VALUING-FIRST-BIN-1,1,1,2.781
344,Splot,AOADMAC,QUANTITATIVE-VALUING-SECOND-BIN,META-QUANTITATIVE-VALUING-SECOND-BIN-2,0,1,8.11
345,Splot,AOADMAC,QUANTITATIVE-VALUING-SECOND-BIN,META-QUANTITATIVE-VALUING-SECOND-BIN-2,0,0,2.781
346,Splot,AOADMAC,QUANTITATIVE-VALUING-SECOND-BIN,QUANTITATIVE-VALUING-SECOND-BIN-1,1,1,1.734
347,Splot,AOADMAC,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-10,1,0,1.438
348,Splot,AOADMAC,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-11,1,1,1.437
349,Splot,AOADMAC,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-12,1,1,2.407
350,Splot,AOADMAC,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-13,1,1,3.906
351,Splot,AOADMAC,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-14,1,1,2.453
352,Splot,AOADMAC,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-15,1,1,1.391
353,Splot,AOADMAC,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-16,1,1,1.765
354,Splot,AOADMAC,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-17,1,1,6.61
355,Splot,AOADMAC,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-18,1,1,17.921
356,Splot,AOADMAC,PLOT-FIRST-POINT,META-PLOT-FIRST-POINT-1,1,1,12.75
357,Splot,AOADMAC,PLOT-POINT,META-PLOT-POINT-1,1,1,8.985
358,Splot,AOADMAC,PLOT-POINT,META-PLOT-POINT-2,1,1,9.203
359,Splot,AOADMAC,PLOT-POINT,META-PLOT-POINT-3,1,1,8.375
360,Splot,AOADMAC,PLOT-POINT,META-PLOT-POINT-4,1,1,8.266
361,Splot,AOADMAC,CHOOSE-OVERALL-REL,CHOOSE-OVERALL-REL-1,1,1,2.39
367,Splot,AOADMAC,CHOOSE-OUTLIER,CHOOSE-OUTLIER-EXISTS-1,1,1,17.578
368,Splot,AOADMAC,CHOOSE-OUTLIER,CHOOSE-OUTLIER-EXISTS-2,0,1,7.907
369,Splot,AOADMAC,CHOOSE-OUTLIER,CHOOSE-OUTLIER-EXISTS-2,0,0,2.468
370,Splot,AOADMAC,CHOOSE-OUTLIER,CHOOSE-OUTLIER-EXISTS-2,0,0,4.375
371,Splot,AOADMAC,CHOOSE-OUTLIER,CHOOSE-OUTLIER-EXISTS-2,0,0,8.079
372,Splot,AOADMAC,CHOOSE-OUTLIER,CHOOSE-OUTLIER-EXISTS-2,0,0,3.296
373,Splot,AOADMAC,CHOOSE-OUTLIER,CHOOSE-OUTLIER-EXISTS-2,0,0,3.188
374,Splot,AOADMAC,CHOOSE-OUTLIER,CHOOSE-OUTLIER-EXISTS-2,0,0,2.594
375,Splot,AOADMAC,EXTRAPOLATE,HELP-EXTRAPOLATE-UP-1,0,1,2.062
376,Splot,AOADMAC,EXTRAPOLATE,EXTRAPOLATE-1,1,1,15.844
377,Splot,AOADMAC,TEST-SLOPE,TEST-SLOPE-1,1,1,2.328
378,Splot,AOADMAC,PROBLEM-SCENARIO-DONE,PROBLEM-SCENARIO-DONE-SPLOT-INTERP-1,1,1,0.031
379,Splot,AOADMAC,VALUING-CAT-FEATURES,META-VALUING-CAT-FEATURES-2,1,0,4.015
380,Splot,AOADMAC,VALUING-NUM-FEATURES,META-VALUING-NUM-FEATURES-4,1,0,3.266
381,Splot,AOADMAC,VALUING-NUM-FEATURES,META-VALUING-NUM-FEATURES-5,1,1,1.578
382,Splot,AOADMAC,VALUING-NUM-FEATURES,META-VALUING-NUM-FEATURES-6,1,1,7.563
383,Splot,AOADMAC,VALUING-CAT-FEATURES,META-VALUING-CAT-FEATURES-3,0,1,1.781
384,Splot,AOADMAC,CHOOSE-OK-SPLOT,CHOOSE-OK-SPLOT-NOPE-2,1,1,3.937
385,Splot,AOADMAC,VALUING-NUM-FEATURES,META-VALUING-NUM-FEATURES-7,1,1,3.579
386,Splot,AOADMAC,VALUING-NUM-FEATURES,META-VALUING-NUM-FEATURES-8,1,1,1.125
387,Splot,AOADMAC,VALUING-NUM-FEATURES,META-VALUING-NUM-FEATURES-9,1,1,5.531
388,Splot,AOADMAC,CHOOSE-OK-BG,META-CHOOSE-OK-BG-4,1,1,2.453
389,Splot,AOADMAC,CHOOSE-OK-BG,META-CHOOSE-OK-BG-5,0,1,1.422
390,Splot,AOADMAC,CHOOSE-OK-BG,META-CHOOSE-OK-BG-5,1,0,1.828
391,Splot,AOADMAC,CHOOSE-OK-BG,META-CHOOSE-OK-BG-6,1,1,1.187
392,Splot,AOADMAC,CHOOSE-OK-BG,META-CHOOSE-OK-BG-7,1,1,9.375
393,Splot,AOADMAC,CHOOSE-X-QUANTITATIVE,META-CHOOSE-X-QUANTITATIVE-1,0,0,6.11
394,Splot,AOADMAC,CHOOSE-X-QUANTITATIVE,META-CHOOSE-X-QUANTITATIVE-1,0,0,6.625
395,Splot,AOADMAC,CHOOSE-Y-QUANTITATIVE,META-CHOOSE-Y-QUANTITATIVE-2,1,1,21.844
396,Splot,AOADMAC,CHOOSE-X-AXIS-QUANTITATIVE,CHOOSE-X-AXIS-QUANTITATIVE-2,1,1,15.656
397,Splot,AOADMAC,SETMAX,META-DETERMINE-SETMAX-2,1,1,8.437
398,Splot,AOADMAC,SETMIN,META-DETERMINE-SETMIN-3,1,1,7.438
399,Splot,AOADMAC,DETERMINE-RANGE,META-DETERMINE-RANGE-3,0,1,18.875
400,Splot,AOADMAC,DETERMINE-RANGE,META-DETERMINE-RANGE-3,0,0,8.234
401,Splot,AOADMAC,DETERMINE-RANGE,META-DETERMINE-RANGE-3,0,0,3.266
402,Splot,AOADMAC,DETERMINE-RANGE,MMS-VALUING-DETERMINE-RANGE-1,0,1,1.406
403,Splot,AOADMAC,DETERMINE-RANGE,MMS-VALUING-DETERMINE-RANGE-1,1,0,14.625
404,Splot,AOADMAC,VALUING-SCALE,META-VALUING-SCALE-1,0,0,6.344
405,Splot,AOADMAC,VALUING-SCALE,MMS-VALUING-DETERMINE-SCALE-ARBITRARY-WNBC-3,1,0,36.453
406,Splot,AOADMAC,VALUING-SCALE,MMS-VALUING-DETERMINE-SCALE-ARBITRARY-WNBC-4,0,1,2.016
407,Splot,AOADMAC,MMS-VALUING-DETERMINE-LABELSUSED,MMS-VALUING-LABELSUSED-5,1,1,6.375
408,Splot,AOADMAC,MMS-VALUING-DETERMINE-LABELSUSED,MMS-VALUING-LABELSUSED-6,0,1,2.906
409,Splot,AOADMAC,VALUING-SCALE,META-VALUING-SCALE-1,0,0,2.063
410,Splot,AOADMAC,VALUING-SCALE,META-VALUING-SCALE-1,0,0,3.453
411,Splot,AOADMAC,VALUING-SCALE,META-VALUING-SCALE-1,0,0,5.078
412,Splot,AOADMAC,VALUING-SCALE,MMS-VALUING-DETERMINE-SCALE-ARBITRARY-WBC-3,1,1,26.531
413,Splot,AOADMAC,MMS-VALUING-DETERMINE-LABELSUSED,MMS-VALUING-LABELSUSED-6,1,0,2.984
414,Splot,AOADMAC,MMS-VALUING-DETERMINE-LABELSUSED-PLUS,MMS-VALUING-LABELSUSED-PLUS2-3,1,1,9.25
415,Splot,AOADMAC,DETERMINE-MIN,META-DETERMINE-MIN-3,0,1,3.219
416,Splot,AOADMAC,DETERMINE-MIN,META-DETERMINE-MIN-3,0,0,2.36
417,Splot,AOADMAC,DETERMINE-MIN,MMS-VALUING-DETERMINE-MIN-RECMIN-1,0,1,3.734
418,Splot,AOADMAC,DETERMINE-MIN,MMS-VALUING-DETERMINE-MIN-1,1,1,12.5
419,Splot,AOADMAC,SETMAX,META-DETERMINE-SETMAX-3,1,1,4.75
420,Splot,AOADMAC,SETMIN,META-DETERMINE-SETMIN-4,1,1,15.531
421,Splot,AOADMAC,DETERMINE-RANGE,META-DETERMINE-RANGE-3,1,0,10.781
422,Splot,AOADMAC,VALUING-SCALE,META-VALUING-SCALE-1,1,0,15.422
423,Splot,AOADMAC,VALUING-SCALE,META-VALUING-SCALE-2,0,1,2.735
424,Splot,AOADMAC,VALUING-SCALE,META-VALUING-SCALE-2,0,0,11.312
425,Splot,AOADMAC,MMS-VALUING-DETERMINE-LABELSUSED,MMS-VALUING-LABELSUSED-7,1,1,3.813
426,Splot,AOADMAC,MMS-VALUING-DETERMINE-LABELSUSED-PLUS,MMS-VALUING-LABELSUSED-PLUS2-4,1,1,8.312
427,Splot,AOADMAC,DETERMINE-MIN,META-DETERMINE-MIN-3,1,0,47.391
428,Splot,AOADMAC,QUANTITATIVE-VALUING-FIRST-BIN,META-QUANTITATIVE-VALUING-FIRST-BIN-2,1,0,4.312
429,Splot,AOADMAC,QUANTITATIVE-VALUING-SECOND-BIN,META-QUANTITATIVE-VALUING-SECOND-BIN-2,1,0,3.36
430,Splot,AOADMAC,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-19,0,1,4.234
431,Splot,AOADMAC,VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-1,1,1,4.797
432,Splot,AOADMAC,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-19,0,0,6.359
433,Splot,AOADMAC,VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-2,1,1,4.672
434,Splot,AOADMAC,QUANTITATIVE-VALUING-FIRST-BIN,META-QUANTITATIVE-VALUING-FIRST-BIN-3,0,1,4.953
435,Splot,AOADMAC,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-19,1,0,4.188
436,Splot,AOADMAC,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-20,1,1,4.672
437,Splot,AOADMAC,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-21,1,1,4.859
438,Splot,AOADMAC,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-22,1,1,5
439,Splot,AOADMAC,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-23,1,1,4.125
440,Splot,AOADMAC,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-24,1,1,2.094
441,Splot,AOADMAC,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-25,0,1,3.703
442,Splot,AOADMAC,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-25,1,0,16.312
443,Splot,AOADMAC,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-26,0,1,7.688
444,Splot,AOADMAC,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-26,0,0,2.109
445,Splot,AOADMAC,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-26,0,0,2.61
446,Splot,AOADMAC,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-26,0,0,5.922
447,Splot,AOADMAC,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-26,0,0,2.406
448,Splot,AOADMAC,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-26,0,0,4.281
449,Splot,AOADMAC,QUANTITATIVE-VALUING-FIRST-BIN,QUANTITATIVE-VALUING-FIRST-BIN-2,1,1,2.5
450,Splot,AOADMAC,QUANTITATIVE-VALUING-SECOND-BIN,META-QUANTITATIVE-VALUING-SECOND-BIN-3,0,1,2.234
451,Splot,AOADMAC,QUANTITATIVE-VALUING-SECOND-BIN,META-QUANTITATIVE-VALUING-SECOND-BIN-3,0,0,2.375
452,Splot,AOADMAC,QUANTITATIVE-VALUING-SECOND-BIN,QUANTITATIVE-VALUING-SECOND-BIN-2,1,1,2.375
453,Splot,AOADMAC,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-26,1,0,2.672
454,Splot,AOADMAC,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-27,1,1,2.328
455,Splot,AOADMAC,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-28,1,1,1.985
456,Splot,AOADMAC,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-29,1,1,2.39
457,Splot,AOADMAC,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-30,1,1,2.157
458,Splot,AOADMAC,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-31,1,1,2.156
459,Splot,AOADMAC,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-32,1,1,4.797
